colision_fecha,colision_calle,colision_cruce,colision_long,colision_lat,colision_tipoincidente,colision_tipoaccidentediverso,indiv_estadoalcoholico,indiv_estatus,indiv_Deceso
2014-07-23T17:10:00Z,AV. GONZALITOS  ,AV. RUIZ CORTINES,-100.351341,25.705663,ALCANCE,ALCANCE,0,0,0
2014-07-23T18:45:00Z,ZARAGOZA,OCAMPO,-100.311163,25.665268,LATERAL,LATERAL,0,0,0
2014-07-23T20:03:00Z,AV. MORONES PRIETO  ,BAJA CALIFORNIA,-100.308079,25.661569,LATERAL,LATERAL,0,0,0
2014-07-23T14:05:00Z,MATAMOROS,ZARAGOZA,-100.310545,25.668933,LATERAL,LATERAL,0,0,0
2014-07-23T15:56:00Z,AV. MADERO  ,AV. CHURUBUSCO,-100.268383,25.685493,LATERAL,LATERAL,0,0,0
2014-07-23T20:54:00Z,AV. SIMON BOLIVAR  ,CELAYA,-100.344486,25.689938,DIVERSO,DIVERSO/SD,0,1,0
2014-07-23T22:19:00Z,GUADALUPE VICTORIA,GUERRERO,-100.31148,25.689956,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-23T23:30:00Z,AV. MORONES PRIETO  ,BETTY LEAL,-100.277327,25.673655,LATERAL,LATERAL,0,0,0
2014-07-23T00:42:00Z,AV. PASEO DE LOS LEONES  ,DEL BOSQUE,-100.372995,25.707722,CRUCERO,CRUCERO,0,0,0
2014-07-23T03:04:00Z,POTOSI,IRAZU,-100.363669,25.724707,DIVERSO,DIVERSO/SD,0,0,0
2014-07-23T23:20:00Z,AV. REVOLUCION  ,COCOYOC,-100.272585,25.634388,ALCANCE,ALCANCE,0,0,0
2014-07-24T09:21:00Z,2 DE ABRIL,TLAXCALA,-100.320448,25.660578,CRUCERO,CRUCERO,0,0,0
2014-07-24T10:20:00Z,JUSTINIANO,ERICK EL ROJO,-100.385335,25.713805,LATERAL,LATERAL,0,0,0
2014-07-24T07:47:00Z,AV. PASEO DE LOS LEONES  ,ENRIQUE C LIVAS,-100.357266,25.696809,LATERAL,LATERAL,0,0,0
2014-07-24T08:34:00Z,AV. RUIZ CORTINES  ,SAN JOSE,-100.365146,25.718942,LATERAL,LATERAL,0,0,0
2014-07-24T08:38:00Z,AV. RUIZ CORTINES  ,SAN JOSE,-100.365234,25.718699,ALCANCE,ALCANCE,0,0,0
2014-07-24T08:00:00Z,AV. PASEO DE LOS LEONES  ,AV. RAUL RANGEL FRIAS,-100.369682,25.704586,ALCANCE,ALCANCE,0,0,0
2014-07-24T08:00:00Z,AV. PASEO DE LOS LEONES  ,AV. RAUL RANGEL FRIAS,-100.370061,25.704567,ALCANCE,ALCANCE,0,0,0
2014-07-24T08:49:00Z,AV. CONSTITUCION  ,AV. PINO SUAREZ,-100.320915,25.665655,LATERAL,LATERAL,0,0,0
2014-07-24T11:19:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.287818,25.673658,ALCANCE,ALCANCE,0,0,0
2014-07-24T07:40:00Z,AV. GONZALITOS  ,AV. PASEO DE LOS LEONES,-100.351579,25.696951,ALCANCE,ALCANCE,0,0,0
2014-07-24T12:33:00Z,AV. CUAUHTEMOC  ,JUAN IGNACIO RAMON,-100.318753,25.671451,LATERAL,LATERAL,0,0,0
2014-07-24T09:29:00Z,AV. AARON SAENZ  ,AV. INSURGENTES,-100.368438,25.674945,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-24T10:40:00Z,AV. GONZALITOS  ,AV. CONSTITUCION,-100.352368,25.672238,LATERAL,LATERAL,0,0,0
2014-07-24T11:05:00Z,AV. AZTLAN  ,BARTOLOME MITRE,-100.364452,25.752027,CRUCERO,CRUCERO,0,0,0
2014-07-24T08:40:00Z,PLUMBAGO,PALMIN,-100.385871,25.769172,CRUCERO,CRUCERO,0,0,0
2014-07-24T09:37:00Z,PARQUE PONIENTE,SAN BERNABE,-100.35217,25.720758,LATERAL,LATERAL,0,0,0
2014-07-24T10:21:00Z,AV. MORONES PRIETO  ,PIO X,-100.328031,25.664535,ALCANCE,ALCANCE,0,0,0
2014-07-24T09:33:00Z,AV. BERNARDO REYES  ,SALINAS,-100.332864,25.735224,LATERAL,LATERAL,0,0,0
2014-07-24T07:28:00Z,TLATELOLCO,HUAMAC,-100.365125,25.742543,LATERAL,LATERAL,0,0,0
2014-07-24T08:57:00Z,MATAMOROS,GARIBALDI,-100.317305,25.670041,CRUCERO,CRUCERO,0,0,0
2014-07-24T12:10:00Z,AV. GONZALITOS  ,AV. FLETEROS,-100.352522,25.680777,REVERSA,REVERSA,0,0,0
2014-07-24T09:36:00Z,AV. MADERO  ,AV. CUAUHTEMOC,-100.317283,25.684269,LATERAL,LATERAL,0,0,0
2014-07-24T11:18:00Z,AV. LINCOLN  ,SAN JOSE,-100.360822,25.721414,ALCANCE,ALCANCE,0,0,0
2014-07-24T12:05:00Z,AV. AZTLAN  ,CUAUTLA,-100.342798,25.724437,LATERAL,LATERAL,0,0,0
2014-07-24T12:21:00Z,MONTES DE OCA,CARLOS SALAZAR,-100.291448,25.679785,LATERAL,LATERAL,0,0,0
2014-07-24T09:09:00Z,NUEVA ESCOCIA,NUEVA YORK,-100.355928,25.71753,LATERAL,LATERAL,0,0,0
2014-07-24T11:49:00Z,COPAN,BONAMPAK,-100.318405,25.736239,LATERAL,LATERAL,0,0,0
2014-07-24T12:45:00Z,AV. COLON  ,RAMON CORONA,-100.326467,25.687199,CRUCERO,CRUCERO,0,0,0
2014-07-24T09:44:00Z,AV. MADERO  ,HERMANOS FLORES MAGON,-100.275697,25.683624,CRUCERO,CRUCERO,0,0,0
2014-07-24T08:33:00Z,AV. MADERO  ,MARTIN DE ZAVALA,-100.32938,25.68583,CRUCERO,CRUCERO,0,0,0
2014-07-24T12:34:00Z,SONORA,PEDRO MARTINEZ,-100.301608,25.663461,LATERAL,LATERAL,0,0,0
2014-07-24T13:11:00Z,AV. COLON  ,VICENTE SUAREZ,-100.294757,25.683999,LATERAL,LATERAL,0,0,0
2014-07-24T11:32:00Z,GUERRERO,JOSE MARIANO SALAS,-100.309613,25.706424,CRUCERO,CRUCERO,0,0,0
2014-07-24T08:31:00Z,AV. VENUSTIANO CARRANZA  ,15 DE MAYO,-100.33261,25.674049,CRUCERO,CRUCERO,0,0,0
2014-07-24T07:18:00Z,AV. LINCOLN  ,AV. REAL DE CUMBRES,-100.402237,25.759303,ALCANCE,ALCANCE,0,0,0
2014-07-24T10:28:00Z,AV. LINCOLN  ,FOMENTO AGRARIO,-100.396135,25.755337,LATERAL,LATERAL,0,0,0
2014-07-24T18:00:00Z,AV. RUIZ CORTINES  ,AV. CHURUBUSCO,-100.268624,25.703365,LATERAL,LATERAL,0,0,0
2014-07-24T17:18:00Z,ANTONIO I VILLARREAL,SANTOS PALOMO,-100.277473,25.705248,LATERAL,LATERAL,0,0,0
2014-07-24T15:09:00Z,AV. RUIZ CORTINES  ,AV. CHURUBUSCO,-100.268449,25.703077,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-24T16:00:00Z,BELISARIO DOMINGUEZ,ALPES,-100.349551,25.674396,ALCANCE,ALCANCE,0,0,0
2014-07-24T15:10:00Z,MODESTO ARREOLA,ALVAREZ,-100.323957,25.67641,CRUCERO,CRUCERO,0,0,0
2014-07-24T20:32:00Z,AV. RUIZ CORTINES  ,AV. ALFONSO REYES,-100.315503,25.704535,ALCANCE,ALCANCE,0,0,0
2014-07-24T13:30:00Z,AV. LAZARO CARDENAS  ,BLVD ACAPULCO,-100.285553,25.621748,LATERAL,LATERAL,0,0,0
2014-07-24T18:18:00Z,AV. GONZALITOS  ,AV. MORONES PRIETO,-100.353327,25.670524,LATERAL,LATERAL,0,0,0
2014-07-24T17:06:00Z,AV. RAUL RANGEL FRIAS  ,1a AVENIDA,-100.37135,25.701511,ALCANCE,ALCANCE,0,0,0
2014-07-24T09:28:00Z,LEON GUZMAN,SINALOA,-100.30294,25.661946,LATERAL,LATERAL,0,0,0
2014-07-24T14:12:00Z,JOSE MARTI,NUEVA ROSITA,-100.28523,25.684975,CRUCERO,CRUCERO,0,0,0
2014-07-24T19:45:00Z,AV. FELIX U GOMEZ  ,ARTEAGA,-100.297343,25.681362,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-24T14:57:00Z,AV. INSURGENTES  ,PIRANDELLO,-100.363299,25.680527,REVERSA,REVERSA,0,0,0
2014-07-24T08:45:00Z,AV. DIAZ ORDAZ  ,CALZADA SAN PEDRO,-100.367567,25.673792,LATERAL,LATERAL,0,0,0
2014-07-24T13:31:00Z,AV. LAZARO CARDENAS  ,PASEO DE LOS EUCALIPTOS,-100.287301,25.622011,CRUCERO,CRUCERO,0,0,0
2014-07-24T19:19:00Z,AV. LINCOLN  ,AV. FIDEL VELAZQUEZ,-100.349857,25.714786,ALCANCE,ALCANCE,0,0,0
2014-07-24T14:00:00Z,AV. FIDEL VELAZQUEZ   ,AV. RODRIGO GOMEZ,-100.342602,25.718901,ALCANCE,ALCANCE,0,0,0
2014-07-24T21:29:00Z,AV. GARZA SADA  ,PROL MORELOS,-100.297431,25.664812,ALCANCE,ALCANCE,0,0,0
2014-07-24T16:55:00Z,AV. MORONES PRIETO  ,RAUL CALDERON,-100.352317,25.670229,ALCANCE,ALCANCE,0,0,0
2014-07-24T15:28:00Z,AV. COLON  ,AV. PINO SUAREZ,-100.317778,25.686083,ALCANCE,ALCANCE,0,0,0
2014-07-24T17:32:00Z,AV. GONZALITOS  ,AV. LINCOLN,-100.349957,25.71396,LATERAL,LATERAL,0,0,0
2014-07-24T14:39:00Z,AV. LINCOLN  ,AV. RAUL RANGEL FRIAS,-100.358356,25.719917,LATERAL,LATERAL,0,0,0
2014-07-24T18:41:00Z,AV. GARZA SADA  ,AV. ALFONSO REYES,-100.28451,25.639159,ALCANCE,ALCANCE,0,0,0
2014-07-24T20:51:00Z,AV. MORONES PRIETO  ,AV. SAN FRANCISCO,-100.34538,25.668218,ALCANCE,ALCANCE,0,0,0
2014-07-24T21:11:00Z,AV. FIDEL VELAZQUEZ  ,NO ME OLVIDES,-100.32273,25.726025,ALCANCE,ALCANCE,0,0,0
2014-07-24T21:13:00Z,AV. FIDEL VELAZQUEZ  ,NO ME OLVIDES,-100.322781,25.726163,ALCANCE,ALCANCE,0,0,0
2014-07-24T18:07:00Z,AV. PASEO DE LOS LEONES  ,ENRIQUE C LIVAS,-100.357019,25.696946,ALCANCE,ALCANCE,0,0,0
2014-07-24T15:58:00Z,AV. DIAZ ORDAZ  ,CALZADA SAN PEDRO,-100.367858,25.673516,ALCANCE,ALCANCE,0,0,0
2014-07-24T16:48:00Z,AV. SAN JERONIMO,JESUS MARIA GONZALEZ,-100.355398,25.674001,ALCANCE,ALCANCE,0,0,0
2014-07-24T17:29:00Z,AV. FIDEL VELAZQUEZ  ,NO ME OLVIDES,-100.323007,25.725848,ALCANCE,ALCANCE,0,0,0
2014-07-24T15:20:00Z,AV. LINCOLN  ,LEON XIII,-100.365304,25.72446,ALCANCE,ALCANCE,0,0,0
2014-07-24T21:53:00Z,AV. GARZA SADA  ,ESTANZUELA,-100.256435,25.58519,ALCANCE,ALCANCE,0,0,0
2014-07-24T19:37:00Z,AV. GARZA SADA  ,AV. ALFONSO REYES,-100.284451,25.639461,CRUCERO,CRUCERO,0,0,0
2014-07-24T18:19:00Z,RIO LERMA,RIO TAMESI,-100.295886,25.643305,LATERAL,LATERAL,0,0,0
2014-07-24T17:28:00Z,AV. FIDEL VELAZQUEZ  ,NO ME OLVIDES,-100.322534,25.725907,ALCANCE,ALCANCE,0,0,0
2014-07-24T17:30:00Z,AV. FIDEL VELAZQUEZ  ,AV. MANUEL L BARRAGAN,-100.317242,25.729638,ALCANCE,ALCANCE,0,0,0
2014-07-24T14:38:00Z,AV. FIDEL VELAZQUEZ  ,AV. BERNARDO REYES,-100.330292,25.722604,ALCANCE,ALCANCE,0,0,0
2014-07-24T20:56:00Z,AV. AZTLAN  ,OCEANO INDICO,-100.361165,25.74779,ALCANCE,ALCANCE,0,0,0
2014-07-24T14:55:00Z,AV. NO REELECCION  ,ANACAHUITA,-100.394402,25.76306,CRUCERO,CRUCERO,0,0,0
2014-07-24T20:03:00Z,ANTONIO I VILLARREAL,LOS ANDES,-100.277307,25.706159,DIVERSO,DIVERSO/CAIDA DE OBJETO EN VEHICULO,0,0,0
2014-07-24T15:49:00Z,EMILIO CARRANZA,M.M DE LLANO,-100.311078,25.678443,CRUCERO,CRUCERO,0,0,0
2014-07-24T15:15:00Z,AV. GARZA SADA  ,AV. LUIS ELIZONDO,-100.290019,25.648069,CRUCERO,CRUCERO,0,0,0
2014-07-24T17:25:00Z,AV. ALFONSO REYES  ,MANOLO MARTINEZ,-100.316244,25.701471,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-24T20:09:00Z,AV. RAUL RANGEL FRIAS  ,MANUEL GOMEZ CASTRO,-100.364265,25.712126,ALCANCE,ALCANCE,0,0,0
2014-07-24T17:35:00Z,AV. FIDEL VELAZQUEZ  ,COPAN,-100.31928,25.729572,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-24T20:12:00Z,RIO POTOMAC,RIO SANTA CATARINA,-100.340693,25.721436,ALCANCE,ALCANCE,0,0,0
2014-07-24T17:32:00Z,AV. FIDEL VELAZQUEZ  ,COPAN,-100.31896,25.72969,ALCANCE,ALCANCE,0,0,0
2014-07-24T13:46:00Z,BAHIA DE LAS ISLAS,BAHIA DEL GEOGRAFO,-100.272486,25.649214,FRONTAL,FRONTAL,0,0,0
2014-07-24T19:36:00Z,AV. NO REELECCION  ,VALLE DEL ROBLE,-100.368186,25.737708,LATERAL,LATERAL,0,0,0
2014-07-24T16:59:00Z,AV. BERNARDO REYES  ,SALINAS,-100.333,25.735081,LATERAL,LATERAL,0,0,0
2014-07-24T20:52:00Z,AV. LINCOLN  ,AV. AZTLAN,-100.393207,25.753304,CRUCERO,CRUCERO,0,0,0
2014-07-24T10:08:00Z,AV. DIAZ ORDAZ  ,PUENTE DE LA UNIDAD,-100.380144,25.671193,LATERAL,LATERAL,0,1,0
2014-07-24T12:50:00Z,AV. GARZA SADA  ,MALLORCA,-100.296612,25.657819,LATERAL,LATERAL,0,2,0
2014-07-24T19:22:00Z,AV. RUIZ CORTINES  ,NOGAL,-100.374089,25.732041,ALCANCE,ALCANCE,0,1,0
2014-07-24T17:59:00Z,AV. LINCOLN  ,AV. PUERTA DE HIERRO,-100.411463,25.765507,CRUCERO,CRUCERO,0,1,0
2014-07-24T20:57:00Z,ARAMBERRI,DR COSS,-100.30761,25.67542,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-07-24T20:10:00Z,AV. GONZALITOS  ,TERRANOVA,-100.351174,25.694162,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-07-24T19:57:00Z,AV. INSURGENTES  ,BOLIVIA,-100.355947,25.68223,LATERAL,LATERAL,0,0,0
2014-07-24T22:26:00Z,ARTEAGA,EMILIO CARRANZA,-100.310439,25.682822,CRUCERO,CRUCERO,0,0,0
2014-07-24T03:32:00Z,AV. MADERO  ,COLEGIO CIVIL,-100.314243,25.6839,LATERAL,LATERAL,0,0,0
2014-07-24T22:22:00Z,PROFESIONISTAS,HERNAN CORTES,-100.37977,25.789811,LATERAL,LATERAL,0,0,0
2014-07-24T22:40:00Z,APOLO,CAMINO REAL,-100.367875,25.768676,CRUCERO,CRUCERO,0,0,0
2014-07-24T14:17:00Z,AV. GONZALITOS  ,JUAN DE DIOS TREVIÑO,-100.352529,25.675511,ALCANCE,ALCANCE,0,0,0
2014-07-25T06:07:00Z,AV. CABEZADA  ,ENTREPAÑO,-100.37682,25.76773,DIVERSO,DIVERSO/DERRAPE,0,1,0
2014-07-25T08:20:00Z,AV. GARZA SADA  ,PASEO DE LAS FUENTES,-100.269487,25.608359,ALCANCE,ALCANCE,0,0,0
2014-07-25T10:18:00Z,AV. COLON  ,PABLO A DE LA GARZA,-100.28747,25.683817,LATERAL,LATERAL,0,0,0
2014-07-25T08:07:00Z,ROBLE,MANUEL DE LA PEÑA Y PEÑA,-100.335925,25.702575,ATROPELLO,ATROPELLO,0,0,0
2014-07-25T10:33:00Z,GUERRERO,LADRON DE GUEVARA,-100.308518,25.712398,LATERAL,LATERAL,0,0,0
2014-07-25T09:10:00Z,PASEO DE LOS TRIUNFADORES,SEGURIDAD SOCIAL,-100.393086,25.728095,LATERAL,LATERAL,0,0,0
2014-07-25T07:59:00Z,SIERRA ALTA,RIO AMAZONAS,-100.27446,25.577546,ATROPELLO,ATROPELLO,0,1,0
2014-07-25T08:53:00Z,AV. GONZALITOS  ,FRANCISCO L ROCHA,-100.35241,25.678256,ALCANCE,ALCANCE,0,0,0
2014-07-25T08:36:00Z,AV. COLON  ,LAZARO GARZA AYALA,-100.28062,25.68398,LATERAL,LATERAL,0,0,0
2014-07-25T11:02:00Z,AV. NO REELECCION  ,AV. DE LOS ASTROS,-100.403798,25.769754,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-25T08:41:00Z,AV. GONZALITOS  ,TERRANOVA,-100.351089,25.694076,ALCANCE,ALCANCE,0,0,0
2014-07-25T07:27:00Z,AV. AZTLAN  ,MONTE ALTO,-100.367163,25.756198,CRUCERO,CRUCERO,0,0,0
2014-07-25T10:17:00Z,CAMINO REAL,APOLO,-100.368035,25.768533,ALCANCE,ALCANCE,0,0,0
2014-07-25T08:01:00Z,AV. LINCOLN  ,AV. REAL DE CUMBRES,-100.402185,25.759081,ALCANCE,ALCANCE,0,0,0
2014-07-25T11:15:00Z,SINALOA,LAGUNA DE TAMIAGUA,-100.305155,25.651562,LATERAL,LATERAL,0,0,0
2014-07-25T12:48:00Z,AV. GONZALITOS  ,AV. CONSTITUCION,-100.352274,25.672999,ALCANCE,ALCANCE,0,0,0
2014-07-25T10:24:00Z,AV. BERNARDO REYES  ,REFORMA,-100.32264,25.685932,CRUCERO,CRUCERO,0,0,0
2014-07-25T12:00:00Z,AV. CONSTITUCION  ,ZARAGOZA,-100.311481,25.664211,ALCANCE,ALCANCE,0,0,0
2014-07-25T12:55:00Z,AV. GONZALITOS  ,FRANCISCO L ROCHA,-100.352097,25.678302,ALCANCE,ALCANCE,0,0,0
2014-07-25T10:59:00Z,AV. BERNARDO REYES  ,APODACA,-100.332889,25.734366,CRUCERO,CRUCERO,0,0,0
2014-07-25T12:04:00Z,JARDIN DE LAS DELICIAS,NUEVA ESCOCIA,-100.356745,25.713929,CRUCERO,CRUCERO,0,0,0
2014-07-25T11:38:00Z,AV. LINCOLN  ,CIUDAD LIMON,-100.352816,25.716105,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-07-25T13:29:00Z,AV. GARZA SADA  ,PEDRO MARTINEZ,-100.297058,25.662759,LATERAL,LATERAL,0,0,0
2014-07-25T11:41:00Z,AV. DIAZ ORDAZ  ,CALZADA SAN PEDRO,-100.367669,25.673345,LATERAL,LATERAL,0,0,0
2014-07-25T12:06:00Z,AV. GARZA SADA  ,PASEO DE LOS MISTERIOS,-100.269046,25.606437,REVERSA,REVERSA,0,0,0
2014-07-25T09:16:00Z,AV. LINCOLN  ,PINGÜINO,-100.371065,25.730861,ALCANCE,ALCANCE,0,0,0
2014-07-25T14:04:00Z,FRANCISCO L ROCHA,JESUS MARIA GONZALEZ,-100.355377,25.677751,CRUCERO,CRUCERO,0,0,0
2014-07-25T11:31:00Z,AV. COLON  ,VICENTE SUAREZ,-100.29489,25.6837,ALCANCE,ALCANCE,0,0,0
2014-07-25T10:35:00Z,AV. CONSTITUCION  ,AV. COLON,-100.273682,25.680884,ALCANCE,ALCANCE,0,0,0
2014-07-25T07:42:00Z,AV. CONSTITUCION  ,AV. CUAUHTEMOC,-100.319576,25.665782,ALCANCE,ALCANCE,0,0,0
2014-07-25T12:59:00Z,AV. GONZALITOS  ,AV. RUIZ CORTINES,-100.35086,25.704633,ALCANCE,ALCANCE,0,0,0
2014-07-25T08:00:00Z,AV. COLON  ,AV. PINO SUAREZ,-100.317852,25.685929,LATERAL,LATERAL,0,0,0
2014-07-25T15:29:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.2887,25.672965,ALCANCE,ALCANCE,0,0,0
2014-07-25T13:55:00Z,TEXCOCO,SIDERURGICOS,-100.273446,25.669841,DIVERSO,DIVERSO/CAIDA DE OBJETO EN VEHICULO,0,0,0
2014-07-25T13:46:00Z,SENDERO DE LOS LIRIOS,OSVALDO SANCHEZ,-100.323108,25.704754,LATERAL,LATERAL,0,0,0
2014-07-25T14:05:00Z,AV. FIDEL VELAZQUEZ  ,LAREDO,-100.34699,25.716554,CRUCERO,CRUCERO,0,0,0
2014-07-25T13:55:00Z,WASHINGTON,ALVAREZ,-100.324078,25.675531,CRUCERO,CRUCERO,0,0,0
2014-07-25T14:02:00Z,AV. LINCOLN  ,SAN JOSE,-100.360678,25.721316,CAIDA DE PASAJERO,CAIDA DE PASAJERO,0,1,0
2014-07-25T14:18:00Z,GUERRERO,JOSE MARIANO SALAS,-100.309297,25.706597,LATERAL,LATERAL,0,0,0
2014-07-25T14:38:00Z,AV. GARZA SADA  ,AV. ALFONSO REYES,-100.284217,25.639367,ALCANCE,ALCANCE,0,0,0
2014-07-25T14:44:00Z,ISABEL LA CATOLICA,CHIAPAS,-100.303463,25.649913,CRUCERO,CRUCERO,0,0,0
2014-07-25T14:45:00Z,AV. BERNARDO REYES  ,REFORMA,-100.322996,25.685839,LATERAL,LATERAL,0,0,0
2014-07-25T14:46:00Z,AV. LINCOLN  ,JAUMAVE,-100.354294,25.717054,LATERAL,LATERAL,0,0,0
2014-07-25T15:23:00Z,AV. CUAUHTEMOC  ,AV. COLON,-100.316818,25.685882,LATERAL,LATERAL,0,0,0
2014-07-25T15:34:00Z,AV. SAN NICOLAS,LADRON DE GUEVARA,-100.296884,25.711041,CRUCERO,CRUCERO,0,0,0
2014-07-25T15:55:00Z,CARLOS SALAZAR,RAMON CORONA,-100.326871,25.683699,CRUCERO,CRUCERO,0,0,0
2014-07-25T16:03:00Z,AV. AZTLAN  ,JULIO CAMELO,-100.3616,25.748543,REVERSA,REVERSA,0,0,0
2014-07-25T16:09:00Z,AV. FLETEROS  ,AV. SIMON BOLIVAR,-100.345328,25.683985,LATERAL,LATERAL,0,0,0
2014-07-25T14:35:00Z,GUERRERO,MARIANO SALAS,-100.309376,25.706355,ALCANCE,ALCANCE,0,0,0
2014-07-25T16:31:00Z,TREVIÑO,MARTIN DE ZAVALA,-100.329823,25.683154,CRUCERO,CRUCERO,0,0,0
2014-07-25T16:22:00Z,RAYON,PADRE MIER,-100.321146,25.669442,LATERAL,LATERAL,0,0,0
2014-07-25T16:29:00Z,AV. FELIX U GOMEZ  ,ARAMBERRI,-100.298308,25.674424,LATERAL,LATERAL,0,0,0
2014-07-25T16:40:00Z,HACIENDA LOS RAMONES,HACIENDA EL PORVENIR,-100.385825,25.735298,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-07-25T16:32:00Z,AV. CONSTITUCION  ,AV. JUAREZ,-100.31575,25.664786,LATERAL,LATERAL,0,0,0
2014-07-25T16:50:00Z,AV. LAZARO CARDENAS  ,PASEO LLAVALE,-100.311826,25.638316,CRUCERO,CRUCERO,0,0,0
2014-07-25T16:47:00Z,AV. CUAUHTEMOC  ,15 DE MAYO,-100.318885,25.672443,LATERAL,LATERAL,0,0,0
2014-07-25T17:18:00Z,AV. LAZARO CARDENAS  ,MARQUES DEL HUAJUCO,-100.292681,25.626246,LATERAL,LATERAL,0,0,0
2014-07-25T15:31:00Z,AV. MADERO  ,CAPITAN AGUILAR,-100.335199,25.686164,LATERAL,LATERAL,0,0,0
2014-07-25T17:36:00Z,AV. GONZALITOS  ,ZAPOPAN,-100.351552,25.686405,ALCANCE,ALCANCE,0,0,0
2014-07-25T17:41:00Z,AV. RODRIGO GOMEZ  ,AV. ALMAZAN,-100.342502,25.740144,LATERAL,LATERAL,0,0,0
2014-07-25T18:21:00Z,AV. RUIZ CORTINES  ,LUIS MORA,-100.334935,25.704354,LATERAL,LATERAL,0,0,0
2014-07-25T18:23:00Z,AV. REVOLUCION  ,FERNANDO ANCIRA,-100.284917,25.671092,ALCANCE,ALCANCE,0,0,0
2014-07-25T18:32:00Z,ISABEL LA CATOLICA,DURANGO,-100.307405,25.650588,CRUCERO,CRUCERO,0,0,0
2014-07-25T18:36:00Z,AV. REVOLUCION  ,AV. CHAPULTEPEC,-100.284204,25.667367,ALCANCE,ALCANCE,0,0,0
2014-07-25T19:12:00Z,AV. MORONES PRIETO  ,(SOBRE AVENIDA),-100.33403,25.665688,ALCANCE,ALCANCE,0,0,0
2014-07-25T19:17:00Z,AV. COLON  ,VILLAGRAN,-100.32155,25.686866,ALCANCE,ALCANCE,0,0,0
2014-07-25T19:27:00Z,AV. CONSTITUCION  ,AV. JUAREZ,-100.31605,25.664826,ALCANCE,ALCANCE,0,0,0
2014-07-25T19:00:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LOS INSURGENTES,-100.362432,25.699667,REVERSA,REVERSA,0,0,0
2014-07-25T17:40:00Z,AV. GONZALITOS  ,ZAPOPAN,-100.351573,25.686639,ALCANCE,ALCANCE,0,0,0
2014-07-25T19:30:00Z,AV. MADERO  ,AV. CONSTITUYENTES DE NUEVO LEON,-100.26212,25.687711,ALCANCE,ALCANCE,0,0,0
2014-07-25T20:08:00Z,AV. RUIZ CORTINES  ,ROBLE,-100.352202,25.704749,OBJETO FIJO,OBJETO FIJO,0,0,0
2014-07-25T20:40:00Z,AV. PASEO DE LOS LEONES  ,PASEO DE LOS TRIUNFADORES,-100.395087,25.729426,FRONTAL,FRONTAL,0,0,0
2014-07-25T20:57:00Z,AV. GARZA SADA  ,PABLO QUIROGA,-100.27045,25.609003,REVERSA,REVERSA,0,0,0
2014-07-25T21:11:00Z,AV. LINCOLN  ,PELICANO,-100.375976,25.736261,ALCANCE,ALCANCE,0,0,0
2014-07-25T21:00:00Z,AV. FELIX U GOMEZ  ,AV. COLON,-100.296944,25.68407,LATERAL,LATERAL,0,0,0
2014-07-25T13:45:00Z,AV. PASEO DE LOS LEONES  ,AV. HACIENDA DE PEÑUELAS,-100.398772,25.731806,LATERAL,LATERAL,0,0,0
2014-07-25T14:58:00Z,PASEO DE LOS INSURGENTES  ,9A AVENIDA,-100.362104,25.700473,CRUCERO,CRUCERO,0,3,0
2014-07-25T20:00:00Z,AV. MORONES PRIETO  ,(SOBRE AVENIDA),-100.284277,25.671925,ALCANCE,ALCANCE,0,0,0
2014-07-25T15:44:00Z,AV. RUIZ CORTINES  ,AV. LINCOLN,-100.390513,25.750833,LATERAL,LATERAL,0,0,0
2014-07-25T17:22:00Z,AV. MADERO  ,RAYON,-100.319095,25.684412,REVERSA,REVERSA,0,1,0
2014-07-25T21:52:00Z,JULIO A ROCA,RICARDO FLORES MAGON,-100.376199,25.77891,LATERAL,LATERAL,0,0,0
2014-07-25T22:24:00Z,AV. CONSTITUCION  ,AV. FUNDIDORA,-100.288821,25.673879,LATERAL,LATERAL,0,0,0
2014-07-25T22:31:00Z,DE LA HUERTA,PLATANOS,-100.374212,25.761296,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-07-25T23:32:00Z,AV. PASEO DE LOS LEONES  ,26a AVENIDA,-100.367984,25.702863,LATERAL,LATERAL,0,0,0
2014-07-25T23:44:00Z,RIO AMAZONAS,PIRINEOS,-100.295523,25.653552,VEHICULO ESTACIONADO,VEHICULO ESTACIONADO,0,0,0
2014-07-25T23:50:00Z,AV. MORONES PRIETO  ,LOMA LARGA,-100.338597,25.666521,DIVERSO,DIVERSO/ALCANTARILLA,0,0,0
